,0,1,2,3,4
67,219.74655151367188,223.47708129882812,224.6665802001953,232.19671630859375,235.21632385253906
68,231.5316619873047,234.49209594726562,236.8192901611328,243.70677185058594,244.40553283691406
69,216.6271514892578,224.86114501953125,225.5355224609375,231.78652954101562,232.0760955810547
70,189.14089965820312,191.92901611328125,194.3975830078125,203.50640869140625,204.42770385742188
71,237.89682006835938,240.3079833984375,240.62945556640625,243.3310546875,246.79734802246094
72,196.2203369140625,201.11868286132812,203.15003967285156,205.49288940429688,205.69395446777344
73,210.75894165039062,212.61947631835938,213.46156311035156,217.10240173339844,217.63174438476562
74,201.59449768066406,210.18505859375,213.92996215820312,213.92996215820312,214.05079650878906
75,177.08819580078125,183.3277130126953,183.61068725585938,184.06568908691406,184.6697235107422
76,184.45504760742188,186.51100158691406,187.0244903564453,187.72621154785156,188.84466552734375
77,180.39004516601562,183.71835327148438,183.9729766845703,184.53329467773438,184.6195831298828
78,226.73751831054688,231.36866760253906,232.32754516601562,233.82310485839844,235.30075073242188
79,239.96646118164062,240.08474731445312,241.20802307128906,241.48062133789062,241.56695556640625
80,182.23077392578125,186.44674682617188,187.68495178222656,188.1768798828125,188.62362670898438
81,176.23692321777344,177.60414123535156,178.8491973876953,179.33047485351562,179.49945068359375
82,202.0286102294922,209.3518829345703,211.57803344726562,212.69593811035156,215.8365478515625
83,227.20364379882812,238.16368103027344,255.6212921142578,256.46612548828125,257.1019287109375
84,236.0056610107422,239.70486450195312,239.8970184326172,240.77032470703125,241.04296875
85,203.9948272705078,207.7153778076172,212.04098510742188,219.01573181152344,221.8175811767578
86,188.28945922851562,188.6931915283203,197.7794189453125,198.7071990966797,198.88824462890625
87,182.30657958984375,182.7100830078125,185.79327392578125,190.06771850585938,190.84976196289062
88,224.62078857421875,229.64976501464844,231.53836059570312,232.19351196289062,233.8904571533203
89,207.02511596679688,216.67236328125,218.5478515625,223.72555541992188,226.3023223876953
90,221.32965087890625,230.71115112304688,234.1773223876953,236.10818481445312,238.9453125
91,231.89671325683594,233.0948486328125,235.8554229736328,241.86947631835938,247.42294311523438
92,182.64190673828125,188.75650024414062,193.50428771972656,196.36746215820312,198.6198272705078
93,188.8555145263672,220.82376098632812,222.93711853027344,224.15493774414062,230.1927947998047
94,216.95359802246094,228.86741638183594,230.93508911132812,233.13507080078125,234.0786590576172
95,233.5397186279297,235.8916015625,239.42617797851562,242.89498901367188,243.44451904296875
96,185.2152099609375,195.87379455566406,196.670166015625,197.61929321289062,198.02490234375
97,231.26742553710938,232.0831298828125,232.92376708984375,233.74253845214844,233.77426147460938
98,235.0084991455078,240.15017700195312,241.24322509765625,242.8754119873047,243.09719848632812
99,140.75930786132812,144.3612060546875,146.06942749023438,154.38267517089844,162.07650756835938
100,203.2810821533203,209.35379028320312,221.22625732421875,235.8061981201172,237.49583435058594
101,163.47337341308594,205.25936889648438,221.81295776367188,224.58416748046875,227.08880615234375
102,204.4723358154297,216.26361083984375,217.38287353515625,218.05853271484375,221.01222229003906
103,214.23512268066406,215.17178344726562,218.0926513671875,220.91632080078125,224.3197479248047
104,239.00613403320312,239.3012237548828,241.82252502441406,241.88858032226562,243.40985107421875
105,198.57627868652344,212.81405639648438,214.33322143554688,217.27935791015625,217.94296264648438
106,147.4569091796875,148.98509216308594,149.361572265625,152.25833129882812,153.3546142578125
107,193.864990234375,197.84283447265625,199.91110229492188,201.47035217285156,201.99172973632812
108,183.1005859375,213.52471923828125,226.86199951171875,228.33047485351562,230.9472198486328
109,216.39451599121094,223.060302734375,237.29478454589844,240.48455810546875,241.86679077148438
110,207.0642852783203,209.77877807617188,210.80836486816406,211.2001953125,211.27867126464844
111,198.0627899169922,201.47401428222656,205.39501953125,211.65199279785156,211.73004150390625
112,223.11196899414062,231.47303771972656,233.83807373046875,233.87123107910156,240.0328369140625
113,199.386046381088,211.48037719726562,217.21337890625,219.88218688964844,220.4120635986328
114,185.77296447753906,204.46343994140625,205.76007080078125,205.76007080078125,211.05638122558594
115,188.58221435546875,204.3384246826172,213.92507934570312,218.7344512939453,222.58192443847656
116,178.3021240234375,179.42347717285156,181.26536560058594,181.3738555908203,182.79507446289062
117,222.501953125,225.70623779296875,229.27798461914062,229.71397399902344,232.81202697753906
118,269.09954833984375,273.56610107421875,275.33526611328125,278.52862548828125,284.0484924316406
119,208.86990356445312,227.13278198242188,228.58018493652344,229.0957794189453,232.44679260253906
120,211.66859436035156,224.53302001953125,225.98153686523438,231.771728515625,233.66372680664062
121,167.9940185546875,168.23330688476562,178.11251831054688,185.1394805908203,202.55438232421875
122,209.77700805664062,217.26785278320312,217.86448669433594,218.93328857421875,223.7449188232422
123,227.07476806640625,228.26113891601562,228.63687133789062,230.02523803710938,231.51229858398438
124,199.6336669921875,202.09178161621094,202.55441284179688,203.13172912597656,208.08448791503906
125,232.960205078125,233.92568969726562,240.13027954101562,241.70053100585938,241.73480224609375
126,209.28366088867188,211.9491729736328,219.62359619140625,220.73094177246094,224.19606018066406
127,206.4608154296875,209.96975708007812,210.23638916015625,211.49427795410156,213.2096405029297
128,193.30123901367188,210.40896606445312,224.88947553152718,230.55288696289062,230.81341552734375
129,195.177978515625,206.26040649414062,208.61305236816406,216.08544921875,218.27883911132812
130,195.3194122314453,195.40570068359375,198.96383666992188,203.68922424316406,204.0850372314453
131,231.48020935058594,235.56210327148438,235.70144653320312,236.58665466308594,237.77447509765625
132,176.68533325195312,182.07566833496094,182.14207458496094,183.14410400390625,183.4336700439453
133,210.45005798339844,210.7108154296875,210.76907348632812,211.98056030273438,212.01023864746094
134,188.56271362304688,205.02847290039062,207.36309814453125,213.59463500976562,214.42221069335938
135,184.09002685546875,195.5785369873047,197.0721435546875,197.6259765625,209.12750244140625
136,269.0398864746094,270.5436096191406,270.65106201171875,273.0325927734375,273.0325927734375
137,183.47720336914062,189.066650390625,189.62930297851562,189.7449188232422,189.8831024169922
138,191.95936584472656,195.8558349609375,200.09722900390625,203.23672485351562,203.8284912109375
139,189.40499877929688,192.65442385956322,202.61924743652344,208.00701904296875,208.81871032714844
140,207.54727172851562,208.23309326171875,208.2934112548828,211.6937255859375,218.87612915039062
141,213.8688201904297,217.1422119140625,220.57948303222656,222.01475524902344,223.2942657470703
142,227.77935791015625,244.03005981445312,247.57705688476562,248.48670959472656,248.8984555589698
143,199.86932373046875,199.93215942382812,201.804443359375,203.0855712890625,206.80519104003906
144,246.2024688720703,265.6828918457031,267.1055908203125,274.4347839355469,275.1056823730469
145,182.41563415527344,187.98492431640625,189.0053253173828,190.36668395996094,190.81211853027344
146,207.9345703125,220.91119384765625,222.052734375,223.04360961914062,223.6508026123047
147,220.2261962890625,232.6988525390625,232.94422912597656,233.31228637695312,237.3553924560547
148,205.48370361328125,213.9926300048828,215.86605834960938,217.10531616210938,218.30169677734375
149,211.41534423828125,235.7725830078125,237.25271606445312,243.66983032226562,244.45285034179688
150,199.73599243164062,204.47198486328125,206.40036010742188,207.18167114257812,210.5486602783203
151,219.61819458007812,254.85455322265625,255.64425659179688,260.160400390625,265.1781921386719
152,165.2084503173828,165.81057739257812,166.00021362304688,172.63824462890625,175.0869598388672
153,201.7166748046875,233.0043487548828,238.08705139160156,240.663818359375,242.40838623046875
154,218.0677490234375,223.15570068359375,225.11325073242188,225.2681427001953,225.77398681640625
155,200.46322631835938,203.6213836669922,203.6846160888672,205.62869262695312,206.56260681152344
156,197.85049438476562,200.03213500976562,200.62796020507812,206.36166381835938,207.46337890625
157,146.08956909179688,201.48391723632812,203.1809844970703,207.09950256347656,208.380126953125
158,219.39825439453125,229.63119506835938,241.75587463378906,246.2640838623047,246.73696899414062
159,200.20663452148438,216.6188201904297,220.66082763671875,225.24049377441406,225.6488037109375
160,212.072265625,213.71084594726562,215.53817749023438,216.81930541992188,219.61148071289062
161,180.757080078125,191.85218811035156,201.9824981689453,205.05950927734375,207.46617126464844
162,210.68629455566406,211.0161895751953,213.58026123046875,213.69102478027344,214.34780883789062
163,203.62051391601562,207.5720672607422,208.16424560546875,209.08303833007812,210.06979370117188
164,258.8090515136719,263.57904052734375,267.0496520996094,267.948486328125,268.27288818359375
165,212.5164031982422,220.54527282714844,229.2530517578125,241.80276489257812,246.01353454589844
166,187.8419189453125,190.5792236328125,191.5826416015625,193.2093048095703,194.14724731445312
167,198.8807373046875,199.93186950683594,203.35777282714844,204.6596221923828,204.7088623046875
168,189.19296264648438,192.2510223388672,193.2359619140625,195.94757080078125,200.19442749023438
169,169.64682006835938,170.86270141601562,180.31715393066406,182.66607666015625,183.4888916015625
170,219.90647888183594,222.36927795410156,224.54495239257812,226.703857421875,228.05116271972656
171,189.32493591308594,190.850830078125,199.06072998046875,200.92425537109375,203.1260986328125
172,194.79983520507812,227.26663208007812,231.13055419921875,239.58541870117188,240.49029541015625
173,168.79412841796875,175.2532501220703,187.91067504882812,189.58465576171875,193.06076049804688
174,206.04510498046875,206.13587951660156,206.852783203125,217.61492919921875,220.39273071289062
175,229.46998596191406,232.6879425048828,238.1090545654297,238.7974853515625,239.98114013671875
176,200.825439453125,209.29534912109375,210.20352172851562,212.1495361328125,214.068359375
177,226.81512451171875,237.24436950683594,240.9707794189453,242.37197875976562,243.06707763671875
178,232.43667602539062,232.8245086669922,238.4996337890625,242.35739135742188,243.35423278808594
179,222.3617401123047,229.79278564453125,230.8306427001953,231.1072998046875,232.48446655273438
180,198.77960205078125,199.1171875,202.66664123535156,202.7249755859375,203.315673828125
181,221.54638671875,226.5128936767578,230.3068868440102,231.04177856445312,231.16299438476562
182,240.5355682373047,242.73374938964844,242.86044311523438,244.5387883259478,251.78688049316406
183,193.96810913085938,206.45394897460938,207.11912536621094,209.6446533203125,210.05288696289062
184,184.77273559570312,197.435546875,203.24874877929688,210.99588012695312,214.2079620361328
185,211.49591064453125,213.23513793945312,226.4248809814453,227.77645874023438,227.94998168945312
186,221.75747680664062,223.9959716796875,224.07623291015625,225.2842559814453,226.04074096679688
187,214.44920349121094,225.02703857421875,228.86990356445312,229.15509033203125,230.02099609375
188,248.2803192138672,248.3043975830078,254.97714233398438,258.9761047363281,259.7134094238281
189,179.8838653564453,181.97805786132812,182.79708862304688,184.53334045410156,185.22238159179688
190,213.4636215771266,215.5956268310547,217.0538330078125,225.7372589111328,228.2582244873047
191,221.0961456298828,225.37606811523438,240.323486328125,241.12020874023438,242.76541137695312
192,184.84194946289062,184.8985595703125,197.77560424804688,199.2796173095703,200.54623413085938
193,225.4616241455078,227.22950744628906,227.46896362304688,230.77586364746094,231.5596466064453
194,231.647216796875,251.73377990722656,257.21075439453125,259.6817626953125,265.0528564453125
195,175.39993286132812,185.43382263183594,201.67132568359375,203.4263916015625,204.91293334960938
196,180.89263916015625,182.93978881835938,185.93275451660156,186.64846801757812,187.3826141357422
197,210.94387817382812,212.51870727539062,213.12518310546875,214.47451782226562,214.48983764648438
198,223.69261169433594,234.1688995361328,234.606689453125,236.60165405273438,239.2260284423828
199,165.8577423095703,176.67730712890625,179.2161407470703,179.54910278320312,182.46839904785156
200,176.52587890625,181.56419372558594,184.800537109375,185.20907592773438,187.12722778320312
201,226.80917358398438,240.9916229248047,244.57733154296875,246.14833068847656,249.99461364746094
202,201.404541015625,207.63485717773438,211.87551879882812,212.10511779785156,213.5862579345703
203,224.3472442626953,225.30126953125,226.6663818359375,227.9765625,230.7505340576172
204,207.3634033203125,235.23504638671875,238.8772430419922,239.1414031982422,239.9042205810547
205,197.05557250976562,201.09420776367188,201.36129760742188,206.72860717773438,206.84133911132812
206,206.783203125,210.30975341796875,210.9010467529297,214.16635131835938,215.3922882080078
207,253.11769104003906,256.20648193359375,258.2925720214844,261.0382080078125,261.3138427734375
208,233.4088134765625,235.9156951904297,237.92782592773438,245.6192626953125,251.3199920654297
209,252.8883056640625,254.3148193359375,255.19203186035156,256.9851379394531,259.0602111816406
210,178.36257934570312,184.93032836914062,188.16998291015625,190.0666961669922,192.40472412109375
211,178.31190490722656,185.85574340820312,186.07908630371094,186.45767211914062,187.15554809570312
212,201.67103576660156,206.99688720703125,217.30482482910156,227.5514678955078,229.586669921875
213,259.873046875,263.1557312011719,264.80316162109375,264.97552490234375,268.65289306640625
214,179.81005859375,185.59280395507812,185.90438842773438,186.50868225097656,187.80807495117188
215,215.54905700683594,221.92889404296875,223.4044189453125,228.753662109375,232.68878173828125
216,186.93316650390625,201.00076293945312,211.4434051513672,222.71400451660156,223.30078125
217,244.12408447265625,246.08663940429688,248.51190185546875,248.9405059814453,250.13790893554688
218,227.1623992919922,229.95135498046875,231.12179565429688,231.84262084960938,234.44288635253906
219,210.2010955810547,215.18301391601562,223.86996459960938,225.34628295898438,228.88079833984375
220,225.0263671875,232.52720642089844,234.80990600585938,237.2451629638672,239.21450805664062
221,200.55001831054688,227.6357421875,237.25025939941406,240.2253875732422,246.17938232421875
222,238.01382446289062,246.05221557617188,253.7794647216797,256.6728820800781,261.3026123046875
223,230.06686401367188,230.39004516601562,232.09622192382812,234.57919311523438,234.74310302734375
224,206.95492553710938,207.35887145996094,207.66104125976562,208.38287353515625,208.4215087890625
225,241.80996704101562,243.42535400390625,245.56820678710938,248.24777221679688,249.857421875
226,181.23883056640625,186.28225708007812,187.742431640625,191.0070343017578,193.06973266601562
227,218.86956787109375,219.551025390625,223.82357788085938,228.61582946777344,229.73361206054688
228,222.38699340820312,224.53558349609375,225.87413024902344,226.807861328125,227.42022705078125
229,195.2643585205078,197.49545288085938,201.33270263671875,203.37506103515625,203.59579467773438
230,204.35693359375,236.27700805664062,240.51956176757812,243.4966583251953,245.7622833251953
231,181.97396850585938,184.1785888671875,189.9630126953125,190.50950622558594,191.2560577392578
232,203.51133728027344,207.88015747070312,209.659423828125,213.56719970703125,223.3186492919922
233,230.46499633789062,270.47698974609375,276.20074462890625,276.4422302246094,277.474609375
234,140.88336181640625,179.5487823486328,181.69903564453125,185.03802490234375,186.25714111328125
235,208.24908447265625,210.30758666992188,217.3494415283203,218.69869995117188,224.1966552734375
236,187.26531982421875,191.3993682861328,199.13031005859375,200.1390838623047,200.42576599121094
237,206.37991333007812,207.5263671875,207.87872314453125,209.7607421875,209.82382798175598
238,216.79303265724784,227.1086883544922,227.3413848876953,229.45994567871094,231.1279754638672
239,174.5312957763672,188.12469482421875,189.61590576171875,190.09915161132812,191.58010864257812
240,172.12130737304688,206.54766845703125,218.05145263671875,219.4072265625,220.23944091796875
241,216.1353759765625,219.72817993164062,220.6230010986328,222.90878666412107,225.7389678955078
242,190.27053833007812,190.67291259765625,191.90814208984375,193.0269775390625,194.43702697753906
243,181.88967895507812,187.25436401367188,187.91290283203125,189.72830200195312,191.20225524902344
244,166.8695831298828,175.1745147705078,177.90924072265625,178.63278198242188,178.75375366210938
245,233.57086181640625,236.33132934570312,240.68667602539062,249.2106170654297,251.96908569335938
246,170.35710025579002,171.6722412109375,172.13731384277344,173.67898559570312,179.33828735351562
247,144.61325073242188,150.66502380371094,155.39035034179688,169.59185791015625,183.501708984375
248,182.13870239257812,182.431884765625,182.69493103027344,183.89895629882812,184.9894256591797
249,244.32870483398438,254.92893981933594,260.62078857421875,262.967041015625,264.285400390625
250,199.59286499023438,208.12240600585938,208.8402099609375,211.80638122558594,225.6446533203125
251,211.26824951171875,220.77493286132812,220.90106201171875,221.02076721191406,221.21023559570312
252,185.3179168701172,187.69119262695312,190.62734985351562,196.53810119628906,200.20004272460938
253,208.79518127441406,210.7851104736328,215.13685607910156,218.4396514892578,220.90341186523438
254,222.449951171875,225.31033325195312,227.9045867919922,229.21621704101562,229.9217529296875
255,225.04986572265625,226.96627807617188,227.9569854736328,229.88479614257812,230.352294921875
256,197.29136657714844,206.908203125,208.22789001464844,213.72219848632812,214.67030334472656
257,257.95416259765625,262.6262236295694,262.67974853515625,264.75665283203125,267.2784423828125
258,222.602783203125,231.00656127929688,233.82130432128906,234.06060791015625,234.07419832559165
259,216.09744262695312,218.55697631835938,219.32342529296875,220.21519470214844,220.4398956298828
260,200.42979431152344,201.66720581054688,205.31666564941406,206.76220703125,210.44943237304688
261,176.06439208984375,191.90330505371094,193.43136596679688,193.65005493164062,193.76675415039062
262,205.44677734375,206.9957733154297,208.6128387451172,211.98834228515625,212.49513244628906
263,181.5637969970703,190.6588134765625,193.6788330078125,194.84896850585938,197.57679748535156
264,203.99215698242188,206.7865447998047,207.13107299804688,209.6734619140625,210.3576202392578
265,208.0082550048828,223.0700225830078,229.29559326171875,231.2340545654297,231.4922637939453
266,237.851806640625,241.3075408935547,241.841552734375,246.80555725097656,251.6742706298828
267,196.92388916015625,207.333740234375,211.39353942871094,216.20265197753906,217.17527770996094
268,201.45346069335938,201.5854034423828,202.059814453125,203.06517028808594,204.50994873046875
269,212.06439208984375,223.39173889160156,228.31031799316406,228.95767211914062,233.4911651611328
270,224.45835876464844,234.04881286621094,238.09414672851562,239.6688690185547,240.80447387695312
271,214.50396728515625,221.7812957763672,223.0477752685547,234.17019653320312,237.80450439453125
272,191.63058471679688,194.55299377441406,195.56224060058594,195.90753173828125,197.66766357421875
273,188.48599243164062,188.95384216308594,189.2219696044922,190.00799560546875,190.932373046875
274,194.7839813232422,212.276611328125,212.65957641601562,213.2702178955078,217.21360778808594
275,232.10365295410156,235.67413330078125,236.85035705566406,238.7325909099951,240.6824188232422
276,216.33837890625,223.742919921875,225.44244384765625,227.09922790527344,228.98828125
277,192.93505859375,223.19351196289062,225.04443359375,231.26889038085938,234.47996520996094
278,175.73391723632812,179.18130493164062,182.6576385498047,184.68991088867188,185.00531005859375
279,228.21182250976562,229.32591247558594,229.918212890625,230.05929565429688,233.15428161621094
280,178.3680419921875,178.41232299804688,178.73716735839844,180.449462890625,180.85336303710938
281,208.86904907226562,232.29632568359375,256.6770324707031,258.1934814453125,259.1083984375
282,184.58450317382812,185.65237426757812,190.74417114257812,192.57028198242188,196.82542419433594
283,172.76622009277344,176.4132537841797,177.1173095703125,179.18067932128906,181.56753540039062
284,203.28834533691406,219.26954650878906,236.28628540039062,241.64041137695312,247.04080200195312
285,276.9927978515625,277.25799560546875,278.8542785644531,279.22039794921875,281.9576721191406
286,224.88961791992188,231.3427734375,232.6637725830078,235.18716430664062,236.57102966308594
287,185.08523559570312,193.61578369140625,195.41082763671875,196.0955047607422,197.6234893798828
288,227.39427185058594,232.05303955078125,232.9020538330078,237.2352752685547,237.70147705078125
289,206.8230743408203,207.97496032714844,214.6757049560547,215.13487243652344,215.50770568847656
290,197.76028442382812,215.2664031982422,216.77711486816406,216.95346069335938,220.44195556640625
291,204.70956420898438,211.22019958496094,212.33181762695312,212.84469604492188,213.48240661621094
292,247.87353515625,261.26983642578125,266.8546447753906,267.9149475097656,268.3160400390625
293,207.6223602294922,214.48336791992188,223.38070678710938,225.95590209960938,228.82913208007812
294,182.02952575683594,190.9261016845703,194.9854195065566,197.1908721923828,199.62857055664062
295,180.2457733154297,187.56993103027344,227.17376708984375,229.4114227294922,232.2320098876953
296,223.53836059570312,228.4883575439453,228.89317321777344,243.74227905273438,245.0392608642578
297,181.5633544921875,182.74822998046875,191.80714416503906,195.14796447753906,195.69009399414062
298,164.86517333984375,190.1636962890625,196.13125610351562,206.61973571777344,209.56436157226562
299,197.9883575439453,203.44662475585938,205.2584228515625,208.16357421875,208.51901245117188
300,195.09039306640625,212.66452026367188,212.96728515625,213.0539093017578,213.07627868652344
301,250.37254333496094,251.43106173831055,252.3675537109375,254.04769897460938,255.67091369628906
302,209.36721801757812,214.09750366210938,216.36598205566406,216.9918212890625,217.63792419433594
303,160.537353515625,240.4772491455078,243.84979248046875,250.97804260253906,251.97091674804688
304,179.00564575195312,180.18850708007812,180.2303009033203,182.33665466308594,183.61143493652344
305,237.99984741210938,244.00453186035156,245.0338592529297,245.0831756591797,245.64071655273438
306,188.18203735351562,202.4062042236328,203.04339599609375,204.04034423828125,206.81005859375
307,248.6898651123047,249.99119567871094,254.2432861328125,255.69247436523438,255.79617309570312
308,168.14614868164062,168.76132202148438,169.11911010742188,169.13385009765625,172.31781005859375
309,185.0115203857422,185.63333129882812,188.45547485351562,191.39260864257812,195.43145751953125
310,226.36422729492188,233.2322998046875,240.36065673828125,243.17471313476562,248.17950439453125
311,266.10028076171875,266.2715148925781,267.5477294921875,269.4444885253906,270.37054443359375
312,189.5692596435547,191.05259704589844,201.84872436523438,202.0191650390625,202.5542449951172
313,234.90631103515625,242.48538208007812,242.535888671875,244.01548767089844,245.39254760742188
314,219.91781616210938,219.98085021972656,225.92398071289062,227.4753875732422,228.2950897216797
315,202.84512329101562,256.2963562011719,260.6495361328125,262.2472229003906,262.6029052734375
316,178.01451110839844,196.60617065429688,200.92599487304688,202.71954345703125,204.32516479492188
317,203.8859405517578,204.92691040039062,204.92800903320312,211.21409606933594,213.50033569335938
318,260.8713684082031,263.1185302734375,265.2571105957031,265.7257385253906,267.8061218261719
319,195.47837829589844,203.07675170898438,211.0818328857422,214.22360229492188,214.52542114257812
320,166.77610778808594,172.13201904296875,174.4222412109375,177.0311737060547,179.00999450683594
321,223.8509521484375,224.015869140625,226.23733520507812,227.71817016601562,230.70578002929688
322,198.68284606933594,224.34793090820312,224.90670776367188,227.75735473632812,227.94895935058594
323,175.84432983398438,196.10519409179688,202.7985382080078,206.80966186523438,207.88450622558594
324,235.798583984375,236.4008331298828,237.92369079589844,239.02891540527344,239.12957763671875
325,226.26675415039062,233.5701904296875,237.20008850097656,251.97804260253906,257.6805114746094
326,193.1381072998047,197.480224609375,197.7200469970703,198.063232421875,199.44769287109375
327,227.83599853515625,231.8402099609375,237.19454956054688,237.5987548828125,240.81492614746094
328,179.74551391601562,184.68040466308594,187.24314880371094,187.84393310546875,188.607177734375
329,212.02159118652344,234.75413513183594,245.48495483398438,250.6237030029297,254.179931640625
330,241.20249938964844,251.2037811279297,251.43438720703125,256.2786560058594,256.454345703125
331,235.84432983398438,254.51162719726562,260.010498046875,260.9227294921875,265.0130920410156
332,181.04173278808594,194.5563507080078,197.93800354003906,198.21109008789062,198.59617614746094
333,197.93338012695312,206.02243041992188,207.7675018310547,208.52757263183594,208.74852110722296
334,183.44357299804688,188.33450317382812,191.177490234375,194.10848999023438,195.3297119140625
335,178.1879425048828,208.9614715576172,209.84999084472656,211.37449645996094,213.969482421875
