,1,2,3
78,226.73751831054688,231.36866760253906,232.32754516601562
79,239.96646118164062,240.08474731445312,241.20802307128906
80,182.23077392578125,186.44674682617188,187.68495178222656
81,176.23692321777344,177.60414123535156,178.8491973876953
82,202.0286102294922,209.3518829345703,211.57803344726562
83,227.20364379882812,238.16368103027344,255.6212921142578
84,236.0056610107422,239.70486450195312,239.8970184326172
85,203.9948272705078,207.7153778076172,212.04098510742188
86,188.28945922851562,188.6931915283203,197.7794189453125
87,182.30657958984375,182.7100830078125,185.79327392578125
88,224.62078857421875,229.64976501464844,231.53836059570312
89,207.02511596679688,216.67236328125,218.5478515625
90,221.32965087890625,230.71115112304688,234.1773223876953
91,231.89671325683594,233.0948486328125,235.8554229736328
92,182.64190673828125,188.75650024414062,193.50428771972656
93,188.8555145263672,220.82376098632812,222.93711853027344
94,216.95359802246094,228.86741638183594,230.93508911132812
95,233.5397186279297,235.8916015625,239.42617797851562
96,185.2152099609375,195.87379455566406,196.670166015625
97,231.26742553710938,232.0831298828125,232.92376708984375
98,235.0084991455078,240.15017700195312,241.24322509765625
99,140.75930786132812,144.3612060546875,146.06942749023438
100,203.2810821533203,209.35379028320312,221.22625732421875
101,163.47337341308594,205.25936889648438,221.81295776367188
102,204.4723358154297,216.26361083984375,217.38287353515625
103,214.23512268066406,215.17178344726562,218.0926513671875
104,239.00613403320312,239.3012237548828,241.82252502441406
105,198.57627868652344,212.81405639648438,214.33322143554688
106,147.4569091796875,148.98509216308594,149.361572265625
107,193.864990234375,197.84283447265625,199.91110229492188
108,183.1005859375,213.52471923828125,226.86199951171875
109,216.39451599121094,223.060302734375,237.29478454589844
110,207.0642852783203,209.77877807617188,210.80836486816406
111,198.0627899169922,201.47401428222656,205.39501953125
112,223.11196899414062,231.47303771972656,233.83807373046875
113,199.386046381088,211.48037719726562,217.21337890625
114,185.77296447753906,204.46343994140625,205.76007080078125
115,188.58221435546875,204.3384246826172,213.92507934570312
116,178.3021240234375,179.42347717285156,181.26536560058594
117,222.501953125,225.70623779296875,229.27798461914062
118,269.09954833984375,273.56610107421875,275.33526611328125
119,208.86990356445312,227.13278198242188,228.58018493652344
120,211.66859436035156,224.53302001953125,225.98153686523438
121,167.9940185546875,168.23330688476562,178.11251831054688
122,209.77700805664062,217.26785278320312,217.86448669433594
123,227.07476806640625,228.26113891601562,228.63687133789062
124,199.6336669921875,202.09178161621094,202.55441284179688
125,232.960205078125,233.92568969726562,240.13027954101562
126,209.28366088867188,211.9491729736328,219.62359619140625
127,206.4608154296875,209.96975708007812,210.23638916015625
128,193.30123901367188,210.40896606445312,224.88947553152718
129,195.177978515625,206.26040649414062,208.61305236816406
130,195.3194122314453,195.40570068359375,198.96383666992188
131,231.48020935058594,235.56210327148438,235.70144653320312
132,176.68533325195312,182.07566833496094,182.14207458496094
133,210.45005798339844,210.7108154296875,210.76907348632812
134,188.56271362304688,205.02847290039062,207.36309814453125
135,184.09002685546875,195.5785369873047,197.0721435546875
136,269.0398864746094,270.5436096191406,270.65106201171875
137,183.47720336914062,189.066650390625,189.62930297851562
138,191.95936584472656,195.8558349609375,200.09722900390625
139,189.40499877929688,192.65442385956322,202.61924743652344
140,207.54727172851562,208.23309326171875,208.2934112548828
141,213.8688201904297,217.1422119140625,220.57948303222656
142,227.77935791015625,244.03005981445312,247.57705688476562
143,199.86932373046875,199.93215942382812,201.804443359375
144,246.2024688720703,265.6828918457031,267.1055908203125
145,182.41563415527344,187.98492431640625,189.0053253173828
146,207.9345703125,220.91119384765625,222.052734375
147,220.2261962890625,232.6988525390625,232.94422912597656
148,205.48370361328125,213.9926300048828,215.86605834960938
149,211.41534423828125,235.7725830078125,237.25271606445312
150,199.73599243164062,204.47198486328125,206.40036010742188
151,219.61819458007812,254.85455322265625,255.64425659179688
152,165.2084503173828,165.81057739257812,166.00021362304688
153,201.7166748046875,233.0043487548828,238.08705139160156
154,218.0677490234375,223.15570068359375,225.11325073242188
155,200.46322631835938,203.6213836669922,203.6846160888672
156,197.85049438476562,200.03213500976562,200.62796020507812
157,146.08956909179688,201.48391723632812,203.1809844970703
158,219.39825439453125,229.63119506835938,241.75587463378906
159,200.20663452148438,216.6188201904297,220.66082763671875
160,212.072265625,213.71084594726562,215.53817749023438
161,180.757080078125,191.85218811035156,201.9824981689453
162,210.68629455566406,211.0161895751953,213.58026123046875
163,203.62051391601562,207.5720672607422,208.16424560546875
164,258.8090515136719,263.57904052734375,267.0496520996094
165,212.5164031982422,220.54527282714844,229.2530517578125
166,187.8419189453125,190.5792236328125,191.5826416015625
167,198.8807373046875,199.93186950683594,203.35777282714844
168,189.19296264648438,192.2510223388672,193.2359619140625
169,169.64682006835938,170.86270141601562,180.31715393066406
170,219.90647888183594,222.36927795410156,224.54495239257812
171,189.32493591308594,190.850830078125,199.06072998046875
172,194.79983520507812,227.26663208007812,231.13055419921875
173,168.79412841796875,175.2532501220703,187.91067504882812
174,206.04510498046875,206.13587951660156,206.852783203125
175,229.46998596191406,232.6879425048828,238.1090545654297
176,200.825439453125,209.29534912109375,210.20352172851562
177,226.81512451171875,237.24436950683594,240.9707794189453
178,232.43667602539062,232.8245086669922,238.4996337890625
179,222.3617401123047,229.79278564453125,230.8306427001953
180,198.77960205078125,199.1171875,202.66664123535156
181,221.54638671875,226.5128936767578,230.3068868440102
182,240.5355682373047,242.73374938964844,242.86044311523438
183,193.96810913085938,206.45394897460938,207.11912536621094
184,184.77273559570312,197.435546875,203.24874877929688
185,211.49591064453125,213.23513793945312,226.4248809814453
186,221.75747680664062,223.9959716796875,224.07623291015625
187,214.44920349121094,225.02703857421875,228.86990356445312
188,248.2803192138672,248.3043975830078,254.97714233398438
189,179.8838653564453,181.97805786132812,182.79708862304688
190,213.4636215771266,215.5956268310547,217.0538330078125
191,221.0961456298828,225.37606811523438,240.323486328125
192,184.84194946289062,184.8985595703125,197.77560424804688
193,225.4616241455078,227.22950744628906,227.46896362304688
194,231.647216796875,251.73377990722656,257.21075439453125
195,175.39993286132812,185.43382263183594,201.67132568359375
196,180.89263916015625,182.93978881835938,185.93275451660156
197,210.94387817382812,212.51870727539062,213.12518310546875
198,223.69261169433594,234.1688995361328,234.606689453125
199,165.8577423095703,176.67730712890625,179.2161407470703
200,176.52587890625,181.56419372558594,184.800537109375
201,226.80917358398438,240.9916229248047,244.57733154296875
202,201.404541015625,207.63485717773438,211.87551879882812
203,224.3472442626953,225.30126953125,226.6663818359375
204,207.3634033203125,235.23504638671875,238.8772430419922
205,197.05557250976562,201.09420776367188,201.36129760742188
206,206.783203125,210.30975341796875,210.9010467529297
207,253.11769104003906,256.20648193359375,258.2925720214844
208,233.4088134765625,235.9156951904297,237.92782592773438
209,252.8883056640625,254.3148193359375,255.19203186035156
210,178.36257934570312,184.93032836914062,188.16998291015625
211,178.31190490722656,185.85574340820312,186.07908630371094
212,201.67103576660156,206.99688720703125,217.30482482910156
213,259.873046875,263.1557312011719,264.80316162109375
214,179.81005859375,185.59280395507812,185.90438842773438
215,215.54905700683594,221.92889404296875,223.4044189453125
216,186.93316650390625,201.00076293945312,211.4434051513672
217,244.12408447265625,246.08663940429688,248.51190185546875
218,227.1623992919922,229.95135498046875,231.12179565429688
219,210.2010955810547,215.18301391601562,223.86996459960938
220,225.0263671875,232.52720642089844,234.80990600585938
221,200.55001831054688,227.6357421875,237.25025939941406
222,238.01382446289062,246.05221557617188,253.7794647216797
223,230.06686401367188,230.39004516601562,232.09622192382812
224,206.95492553710938,207.35887145996094,207.66104125976562
225,241.80996704101562,243.42535400390625,245.56820678710938
226,181.23883056640625,186.28225708007812,187.742431640625
227,218.86956787109375,219.551025390625,223.82357788085938
228,222.38699340820312,224.53558349609375,225.87413024902344
229,195.2643585205078,197.49545288085938,201.33270263671875
230,204.35693359375,236.27700805664062,240.51956176757812
231,181.97396850585938,184.1785888671875,189.9630126953125
232,203.51133728027344,207.88015747070312,209.659423828125
233,230.46499633789062,270.47698974609375,276.20074462890625
234,140.88336181640625,179.5487823486328,181.69903564453125
235,208.24908447265625,210.30758666992188,217.3494415283203
236,187.26531982421875,191.3993682861328,199.13031005859375
237,206.37991333007812,207.5263671875,207.87872314453125
238,216.79303265724784,227.1086883544922,227.3413848876953
239,174.5312957763672,188.12469482421875,189.61590576171875
240,172.12130737304688,206.54766845703125,218.05145263671875
241,216.1353759765625,219.72817993164062,220.6230010986328
242,190.27053833007812,190.67291259765625,191.90814208984375
243,181.88967895507812,187.25436401367188,187.91290283203125
244,166.8695831298828,175.1745147705078,177.90924072265625
245,233.57086181640625,236.33132934570312,240.68667602539062
246,170.35710025579002,171.6722412109375,172.13731384277344
247,144.61325073242188,150.66502380371094,155.39035034179688
248,182.13870239257812,182.431884765625,182.69493103027344
249,244.32870483398438,254.92893981933594,260.62078857421875
250,199.59286499023438,208.12240600585938,208.8402099609375
251,211.26824951171875,220.77493286132812,220.90106201171875
252,185.3179168701172,187.69119262695312,190.62734985351562
253,208.79518127441406,210.7851104736328,215.13685607910156
254,222.449951171875,225.31033325195312,227.9045867919922
255,225.04986572265625,226.96627807617188,227.9569854736328
256,197.29136657714844,206.908203125,208.22789001464844
257,257.95416259765625,262.6262236295694,262.67974853515625
258,222.602783203125,231.00656127929688,233.82130432128906
259,216.09744262695312,218.55697631835938,219.32342529296875
260,200.42979431152344,201.66720581054688,205.31666564941406
261,176.06439208984375,191.90330505371094,193.43136596679688
262,205.44677734375,206.9957733154297,208.6128387451172
263,181.5637969970703,190.6588134765625,193.6788330078125
264,203.99215698242188,206.7865447998047,207.13107299804688
265,208.0082550048828,223.0700225830078,229.29559326171875
266,237.851806640625,241.3075408935547,241.841552734375
267,196.92388916015625,207.333740234375,211.39353942871094
268,201.45346069335938,201.5854034423828,202.059814453125
269,212.06439208984375,223.39173889160156,228.31031799316406
270,224.45835876464844,234.04881286621094,238.09414672851562
271,214.50396728515625,221.7812957763672,223.0477752685547
272,191.63058471679688,194.55299377441406,195.56224060058594
273,188.48599243164062,188.95384216308594,189.2219696044922
274,194.7839813232422,212.276611328125,212.65957641601562
275,232.10365295410156,235.67413330078125,236.85035705566406
276,216.33837890625,223.742919921875,225.44244384765625
277,192.93505859375,223.19351196289062,225.04443359375
278,175.73391723632812,179.18130493164062,182.6576385498047
279,228.21182250976562,229.32591247558594,229.918212890625
280,178.3680419921875,178.41232299804688,178.73716735839844
281,208.86904907226562,232.29632568359375,256.6770324707031
282,184.58450317382812,185.65237426757812,190.74417114257812
283,172.76622009277344,176.4132537841797,177.1173095703125
284,203.28834533691406,219.26954650878906,236.28628540039062
285,276.9927978515625,277.25799560546875,278.8542785644531
286,224.88961791992188,231.3427734375,232.6637725830078
287,185.08523559570312,193.61578369140625,195.41082763671875
288,227.39427185058594,232.05303955078125,232.9020538330078
289,206.8230743408203,207.97496032714844,214.6757049560547
290,197.76028442382812,215.2664031982422,216.77711486816406
291,204.70956420898438,211.22019958496094,212.33181762695312
292,247.87353515625,261.26983642578125,266.8546447753906
293,207.6223602294922,214.48336791992188,223.38070678710938
294,182.02952575683594,190.9261016845703,194.9854195065566
295,180.2457733154297,187.56993103027344,227.17376708984375
296,223.53836059570312,228.4883575439453,228.89317321777344
297,181.5633544921875,182.74822998046875,191.80714416503906
298,164.86517333984375,190.1636962890625,196.13125610351562
299,197.9883575439453,203.44662475585938,205.2584228515625
300,195.09039306640625,212.66452026367188,212.96728515625
301,250.37254333496094,251.43106173831055,252.3675537109375
302,209.36721801757812,214.09750366210938,216.36598205566406
303,160.537353515625,240.4772491455078,243.84979248046875
304,179.00564575195312,180.18850708007812,180.2303009033203
305,237.99984741210938,244.00453186035156,245.0338592529297
306,188.18203735351562,202.4062042236328,203.04339599609375
307,248.6898651123047,249.99119567871094,254.2432861328125
308,168.14614868164062,168.76132202148438,169.11911010742188
309,185.0115203857422,185.63333129882812,188.45547485351562
310,226.36422729492188,233.2322998046875,240.36065673828125
311,266.10028076171875,266.2715148925781,267.5477294921875
312,189.5692596435547,191.05259704589844,201.84872436523438
313,234.90631103515625,242.48538208007812,242.535888671875
314,219.91781616210938,219.98085021972656,225.92398071289062
315,202.84512329101562,256.2963562011719,260.6495361328125
316,178.01451110839844,196.60617065429688,200.92599487304688
317,203.8859405517578,204.92691040039062,204.92800903320312
318,260.8713684082031,263.1185302734375,265.2571105957031
319,195.47837829589844,203.07675170898438,211.0818328857422
320,166.77610778808594,172.13201904296875,174.4222412109375
321,223.8509521484375,224.015869140625,226.23733520507812
322,198.68284606933594,224.34793090820312,224.90670776367188
323,175.84432983398438,196.10519409179688,202.7985382080078
324,235.798583984375,236.4008331298828,237.92369079589844
325,226.26675415039062,233.5701904296875,237.20008850097656
326,193.1381072998047,197.480224609375,197.7200469970703
327,227.83599853515625,231.8402099609375,237.19454956054688
328,179.74551391601562,184.68040466308594,187.24314880371094
329,212.02159118652344,234.75413513183594,245.48495483398438
330,241.20249938964844,251.2037811279297,251.43438720703125
331,235.84432983398438,254.51162719726562,260.010498046875
332,181.04173278808594,194.5563507080078,197.93800354003906
333,197.93338012695312,206.02243041992188,207.7675018310547
334,183.44357299804688,188.33450317382812,191.177490234375
335,178.1879425048828,208.9614715576172,209.84999084472656
336,215.6044921875,226.2716064453125,227.3662567138672
337,156.14199829101562,172.2122344970703,186.50770568847656
338,196.11782836914062,203.72703552246094,209.48269653320312
339,221.32882690429688,234.8731689453125,236.83401489257812
340,213.472412109375,227.07000732421875,235.39013671875
341,201.8628387451172,214.69308471679688,219.6128387451172
342,237.19073486328125,248.9630584716797,251.33506774902344
343,196.68637084960938,206.373046875,207.61294555664062
344,192.43966674804688,195.1945037841797,205.54307556152344
345,200.41819763183594,205.81976318359375,213.31253051757812
346,193.3514404296875,194.67364501953125,195.6422576904297
347,188.7182159423828,197.62416076660156,198.65884399414062
348,280.5816650390625,286.2601318359375,288.04833984375
349,183.03919982910156,186.8883819580078,191.87860107421875
350,198.9412841796875,207.72337341308594,213.17515563964844
351,229.80558978128525,234.97645568847656,236.24378967285156
352,220.44915771484375,220.45730590820312,227.28485107421875
353,170.71461486816406,179.76051330566406,183.56845092773438
354,239.21401977539062,249.7528485523578,250.61634826660156
355,221.803466796875,226.24398803710938,226.79087829589844
356,222.77880859375,225.19696044921875,225.91793823242188
357,212.01663208007812,212.46524047851562,215.59249877929688
358,181.69041442871094,183.30308532714844,185.39645385742188
359,196.35606384277344,196.6527099609375,198.4792938232422
360,228.10755920410156,276.6912841796875,276.71270751953125
361,134.86827087402344,216.5282440185547,224.06495666503906
362,201.4302978515625,210.2130889892578,211.28517150878906
363,228.7415313720703,239.89663696289062,244.0604248046875
364,181.61822509765625,193.1448516845703,198.4440155029297
365,233.00875854492188,235.00839233398438,241.590576171875
366,239.84210205078125,241.40521240234375,244.86138916015625
367,226.71929931640625,227.28231811523438,228.52005004882812
368,203.99404907226562,207.83164978027344,211.19390869140625
369,226.89230346679688,229.28851318359375,234.8894805908203
370,183.79354858398438,185.836181640625,187.15310668945312
371,240.25198364257812,243.039306640625,247.894287109375
372,162.64297485351562,183.3699188232422,189.9647674560547
373,221.80194091796875,223.78433227539062,227.52940368652344
374,202.66575622558594,210.50328063964844,212.1732635498047
375,248.67263793945312,251.0966339111328,253.40386962890625
376,135.7677764892578,155.10977172851562,161.3814239501953
377,148.62246704101562,163.01927185058594,166.9085235595703
378,234.50631713867188,241.98406982421875,245.06686401367188
379,202.42405700683594,208.67233276367188,211.09071350097656
380,196.98385620117188,207.773193359375,209.15301513671875
381,203.56936645507812,208.5697479248047,212.44476318359375
382,226.89202880859375,237.0687713623047,241.85308837890625
383,226.36817932128906,239.17173767089844,240.31637573242188
384,223.20985412597656,225.29295349121094,227.77322387695312
385,244.71563720703125,245.037353515625,247.30191040039062
386,212.55067443847656,215.09364318847656,218.90570068359375
387,201.3623504638672,203.51480102539062,204.15866088867188
388,234.2171173095703,235.39157104492188,237.77899169921875
389,218.67486572265625,221.13648986816406,222.84564208984375
390,231.7982940673828,231.83993530273438,232.99044799804688
391,198.70335388183594,210.65811157226562,229.3683624267578
392,226.98106384277344,243.156005859375,247.0514678955078
393,191.63229370117188,195.4493408203125,205.9370574951172
394,194.64566040039062,198.5634307861328,206.09262084960938
395,180.50230407714844,182.74346923828125,185.04644775390625
396,251.97137451171875,256.16461181640625,258.09210205078125
397,191.59634399414062,209.9940185546875,214.27841186523438
398,182.39999389648438,184.30210876464844,184.74664306640625
399,207.01918029785156,209.4293212890625,212.21270751953125
400,207.41201782226562,212.54440307617188,216.0565185546875
401,168.71922302246094,172.22491455078125,173.06402587890625
402,189.23056030273438,205.23638916015625,214.16641235351562
403,236.97061157226562,237.43991088867188,243.5986328125
404,198.4358673095703,198.4424285888672,198.4856683154705
405,195.88436889648438,197.29339599609375,199.56393432617188
406,212.6825408935547,214.73851013183594,227.72592163085938
407,229.90740966796875,261.5106506347656,262.3167724609375
408,184.9028778076172,186.7661590576172,190.8507843017578
409,226.6872100830078,245.58389282226562,249.57522583007812
410,238.09271240234375,245.17970275878906,245.6146240234375
411,214.20547485351562,214.54220581054688,219.52822875976562
412,220.93753051757812,224.9072723388672,225.979248046875
413,200.93264770507812,202.46875,208.49449157714844
414,185.06036376953125,227.50877380371094,228.1522216796875
415,243.1346435546875,245.89398193359375,259.22216796875
416,203.62135314941406,204.05007934570312,207.22842407226562
417,259.68731689453125,262.4072265625,263.3526611328125
418,215.5455606945634,217.20382690429688,220.60488891601562
419,245.19805908203125,248.0576171875,252.74383544921875
420,206.70790100097656,223.1044921875,224.84329223632812
421,221.19210815429688,223.35052490234375,224.57582806946456
422,187.60789489746094,206.78555297851562,211.92091369628906
423,206.03887939453125,211.72589111328125,215.28761291503906
424,210.60525512695312,211.73544311523438,214.35272216796875
425,182.0733642578125,195.43240356445312,200.20166015625
426,205.72226803380227,208.58103942871094,210.96957397460938
427,215.4735107421875,233.40780639648438,233.67132568359375
428,157.57130432128906,170.7002716064453,177.98443603515625
429,259.915771484375,259.9632873535156,261.64923095703125
430,194.6114959716797,196.99981689453125,203.15786743164062
431,158.57803344726562,170.8075408935547,176.44395446777344
432,209.8534393310547,211.21005249023438,212.1282196044922
433,182.08877563476562,227.05735778808594,233.4558563232422
434,208.96324157714844,221.6376190185547,222.3699951171875
435,220.54710388183594,220.8978729248047,222.60108947753906
436,255.53265380859375,262.5728759765625,263.9876403808594
437,235.46751403808594,237.59045571972598,237.8443145751953
438,149.926513671875,167.70216369628906,168.30279541015625
439,194.88241577148438,198.6768341064453,203.61473083496094
440,190.78057861328125,199.57769775390625,201.71978759765625
441,211.50997924804688,218.48046875,229.513427734375
442,194.26666259765625,194.551025390625,198.60769653320312
443,209.76805114746094,216.42774963378906,227.2095947265625
444,177.364990234375,181.2633056640625,182.20120239257812
445,166.1477813720703,170.5747528076172,187.31207275390625
446,192.5762481689453,197.3138427734375,199.0315399169922
447,208.5858612060547,210.33169555664062,218.61099243164062
448,222.7584228515625,225.54293823242188,226.67822265625
449,180.24017333984375,200.96200561523438,202.74478770764
450,189.8231201171875,202.343994140625,208.40066528320312
451,220.5496063232422,224.2760772705078,230.23971557617188
452,188.42266845703125,208.50489807128906,211.26980590820312
453,191.33663940429688,192.9346923828125,193.66567993164062
454,358.7674865722656,359.837646484375,359.9810485839844
455,228.63705444335938,237.27059936523438,239.86611938476562
456,229.97555541992188,252.58782958984375,257.22686767578125
457,200.60049438476562,208.79818725585938,210.5196990966797
458,185.91036987304688,206.17678833007812,209.22767639160156
459,171.9326171875,179.91998291015625,179.92120361328125
460,146.7723388671875,169.69923400878906,170.5186309814453
461,231.71571350097656,238.23890686035156,240.47122192382812
462,247.07806396484375,252.77792358398438,257.2218017578125
463,224.39228054296552,227.25369262695312,235.68310546875
464,181.3927001953125,185.68214416503906,212.1681365966797
465,223.54043579101562,227.97898864746094,239.10987854003906
466,181.35195922851562,184.0452880859375,186.9816131591797
467,183.5092010498047,186.3592987060547,189.27139282226562
468,231.28404235839844,236.3217315673828,238.98828125
469,145.6596221923828,206.6424560546875,210.8046875
470,220.83685302734375,226.87701416015625,227.1650390625
471,182.39410400390625,212.8467559814453,214.60098266601562
472,228.2938232421875,230.21734619140625,230.92662048339844
473,163.10110473632812,163.4192352294922,166.78269958496094
474,257.20513916015625,258.5771484375,258.5868835449219
475,159.59799194335938,166.4154510498047,186.52554321289062
476,193.16505432128906,197.791259765625,198.04757690429688
477,252.78033447265625,258.78411865234375,259.7132568359375
478,182.22549438476562,187.52203369140625,187.9188232421875
479,238.42124938964844,240.57586669921875,240.8740234375
480,195.08621215820312,210.0972137451172,213.65805053710938
481,207.12307739257812,209.53451538085938,218.50254821777344
482,194.0021514892578,222.13034057617188,227.62814331054688
483,181.67156982421875,182.7805633544922,185.20309448242188
484,214.4342803955078,223.49221801757812,224.93328857421875
485,236.10621643066406,253.37945556640625,253.7644500732422
486,206.98695373535156,218.8131867775225,219.34619140625
487,224.81097412109375,227.32742309570312,230.54562377929688
488,196.80174255371094,199.44293212890625,200.9786376953125
489,208.3342742919922,211.9320526123047,214.5364532470703
490,222.35646057128906,224.71592712402344,227.94676208496094
491,199.69940185546875,201.14620971679688,201.47708129882812
492,182.61985778808594,183.10214233398438,189.29910278320312
493,223.72239685058594,226.9804229736328,228.98594665527344
494,150.97012329101562,161.3828125,187.20626831054688
495,211.0101318359375,235.11343383789062,236.15560913085938
496,267.74310302734375,287.236328125,287.7540283203125
497,204.63104248046875,208.250732421875,209.17550659179688
498,184.25730895996094,193.9807586669922,196.2799530029297
499,219.53564453125,227.3782958984375,228.69903564453125
500,276.62255859375,282.36395263671875,284.9530944824219
501,217.74691772460938,230.524169921875,234.65213012695312
502,179.3193359375,188.85816955566406,189.07736206054688
503,224.52139282226562,231.76376342773438,239.18768310546875
504,245.6593017578125,253.15675354003906,253.838134765625
505,177.78956604003906,178.25344848632812,179.2437286376953
506,198.49842834472656,204.257080078125,207.0597381591797
507,129.20025634765625,216.7321014404297,223.24664306640625
508,203.38311767578125,217.95675659179688,219.73828125
509,173.6542205810547,192.56748962402344,205.87908935546875
510,271.61822509765625,272.6711730957031,273.60894775390625
511,171.21377563476562,173.2675323486328,173.6134033203125
512,221.2833709716797,225.0635986328125,234.15090942382812
513,223.40774536132812,231.69357299804688,235.29666137695312
514,256.0003662109375,256.9764099121094,260.3590087890625
515,234.5909423828125,235.55557250976562,236.39874267578125
516,194.37242126464844,197.50069964654335,198.4468994140625
517,189.26502990722656,189.28900146484375,193.412109375
518,240.26126098632812,246.16146850585938,250.07266235351562
519,257.050537109375,257.44940185546875,257.988037109375
520,198.17034912109375,205.693603515625,211.01156616210938
521,214.0347900390625,219.53414916992188,226.2437744140625
522,214.59585571289062,217.82749938964844,220.22454833984375
523,206.37994384765625,207.65863037109375,212.02432250976562
524,234.51673889160156,246.47047424316406,248.18051147460938
525,239.4803009033203,241.14291381835938,245.70066833496094
526,259.77593994140625,264.5362854003906,274.3384094238281
527,186.68495178222656,209.13414001464844,223.11105346679688
528,206.8141326904297,213.25238037109375,218.58834838867188
529,212.57667541503906,217.13558959960938,217.17567443847656
530,203.44143676757812,209.1822967529297,214.1689910888672
531,233.17311096191406,239.23654174804688,248.3530731201172
532,214.93006896972656,224.06326293945312,227.2029266357422
533,160.21865844726562,174.0758056640625,187.25665283203125
534,167.0356903076172,167.0745391845703,174.1434783935547
535,200.18939208984375,202.61972045898438,204.07205200195312
536,254.20758056640625,255.8192138671875,260.1332092285156
537,190.9613037109375,202.8777313232422,203.87164306640625
538,182.80368041992188,185.24014282226562,191.39627075195312
539,175.67617797851562,176.4410400390625,178.01487731933594
540,183.24758911132812,187.211669921875,200.015869140625
541,208.25833129882812,208.48263549804688,223.65081787109375
542,186.8675537109375,187.3475799560547,199.73153686523438
543,184.01315307617188,193.06692504882812,197.71409606933594
